date,open,high,low,close,volume
2025-11-15,0.17010000,0.21250000,0.15810000,0.20340000,547277845.85000000
2025-11-16,0.20340000,0.24670000,0.18800000,0.21740000,659515467.34000000
2025-11-17,0.21740000,0.23670000,0.19180000,0.19470000,471968965.03000000
2025-11-18,0.19480000,0.21830000,0.17090000,0.20470000,486559689.70000000
2025-11-19,0.20480000,0.26170000,0.20160000,0.24900000,766234316.15000000
2025-11-20,0.24910000,0.27950000,0.21900000,0.22320000,666148841.18000000
2025-11-21,0.22330000,0.26000000,0.19960000,0.20580000,769475207.71000000
2025-11-22,0.20580000,0.21680000,0.14280000,0.14480000,615331775.55000000
2025-11-23,0.14480000,0.16870000,0.14160000,0.15110000,501542000.05000000
2025-11-24,0.15110000,0.15170000,0.13580000,0.14190000,392207995.78000000
2025-11-25,0.14190000,0.14790000,0.13240000,0.14290000,258230478.60000000
2025-11-26,0.14290000,0.15790000,0.14050000,0.15190000,296030709.68000000
2025-11-27,0.15190000,0.15680000,0.14080000,0.14110000,110112971.71000000
2025-11-28,0.14120000,0.14620000,0.13740000,0.14180000,83959165.25000000
2025-11-29,0.14170000,0.14190000,0.13430000,0.13460000,56457773.70000000
2025-11-30,0.13460000,0.13630000,0.12350000,0.12390000,92049261.95000000
2025-12-01,0.12400000,0.12410000,0.11270000,0.11850000,163625525.41000000
2025-12-02,0.11860000,0.13130000,0.11370000,0.12220000,126622261.19000000
2025-12-03,0.12230000,0.13050000,0.12160000,0.12530000,111458530.38000000
2025-12-04,0.12540000,0.12810000,0.11710000,0.11940000,83486421.75000000
2025-12-05,0.11940000,0.12180000,0.10750000,0.11090000,92460312.54000000
2025-12-06,0.11090000,0.11530000,0.10780000,0.11230000,71542127.62000000
2025-12-07,0.11240000,0.11540000,0.10930000,0.11130000,88667860.17000000
2025-12-08,0.11140000,0.11470000,0.10900000,0.11010000,55108265.26000000
2025-12-09,0.11010000,0.11910000,0.10600000,0.11580000,108891611.36000000
2025-12-10,0.11590000,0.11620000,0.10780000,0.10880000,115186614.99000000
2025-12-11,0.10880000,0.11130000,0.10320000,0.10700000,88136360.27000000
2025-12-12,0.10700000,0.10850000,0.10260000,0.10580000,74703102.20000000
2025-12-13,0.10580000,0.10650000,0.10400000,0.10600000,36026983.10000000
2025-12-14,0.10600000,0.10610000,0.10160000,0.10330000,59931509.23000000
2025-12-15,0.10340000,0.10620000,0.09450000,0.09830000,119046513.58000000
2025-12-16,0.09820000,0.09820000,0.09260000,0.09550000,67572308.61000000
2025-12-17,0.09540000,0.09600000,0.08640000,0.08770000,93365102.32000000
2025-12-18,0.08760000,0.08840000,0.07920000,0.08040000,136490696.45000000
2025-12-19,0.08040000,0.08570000,0.07940000,0.08370000,83563778.49000000
2025-12-20,0.08370000,0.08400000,0.08130000,0.08240000,73333833.47000000
2025-12-21,0.08250000,0.08270000,0.07750000,0.07990000,71635582.03000000
2025-12-22,0.07990000,0.08210000,0.07820000,0.07880000,70594124.87000000
2025-12-23,0.07870000,0.08030000,0.07560000,0.07980000,74884377.26000000
2025-12-24,0.07980000,0.08170000,0.07740000,0.08160000,65223331.17000000
2025-12-25,0.08170000,0.08420000,0.07760000,0.07790000,69842362.25000000
2025-12-26,0.07780000,0.08170000,0.07740000,0.07980000,60178526.17000000
2025-12-27,0.07980000,0.08600000,0.07900000,0.08480000,105473528.90000000
2025-12-28,0.08490000,0.08540000,0.08060000,0.08190000,46452566.88000000
2025-12-29,0.08180000,0.08410000,0.07940000,0.08020000,96424959.25000000
2025-12-30,0.08010000,0.08130000,0.07870000,0.07910000,45541320.22000000
2025-12-31,0.07910000,0.07990000,0.07700000,0.07920000,46096111.38000000
2026-01-01,0.07930000,0.08250000,0.07800000,0.08240000,47640223.57000000
2026-01-02,0.08240000,0.08690000,0.08180000,0.08630000,88840382.85000000
2026-01-03,0.08640000,0.08800000,0.08410000,0.08620000,61899573.93000000
2026-01-04,0.08620000,0.09180000,0.08600000,0.09030000,77052024.19000000
2026-01-05,0.09020000,0.09250000,0.08780000,0.09060000,89677007.30000000
2026-01-06,0.09070000,0.09630000,0.08870000,0.09260000,149589993.47000000
2026-01-07,0.09260000,0.09280000,0.08590000,0.08740000,56397221.78000000
2026-01-08,0.08750000,0.08820000,0.08110000,0.08430000,68785616.26000000
2026-01-09,0.08430000,0.08480000,0.08180000,0.08390000,53565382.12000000
2026-01-10,0.08390000,0.08430000,0.08120000,0.08170000,33364620.40000000
2026-01-11,0.08180000,0.08300000,0.08020000,0.08160000,26481469.18000000
2026-01-12,0.08160000,0.08420000,0.08040000,0.08090000,40887674.43000000
2026-01-13,0.08090000,0.08950000,0.08070000,0.08760000,81398213.98000000
2026-01-14,0.08770000,0.09400000,0.08760000,0.08880000,100366013.62000000
2026-01-15,0.08880000,0.08930000,0.08290000,0.08420000,67435405.85000000
2026-01-16,0.08410000,0.08570000,0.08200000,0.08500000,50232896.97000000
2026-01-17,0.08520000,0.08750000,0.08440000,0.08450000,40417198.40000000
2026-01-18,0.08450000,0.08830000,0.08240000,0.08270000,48484683.72000000
2026-01-19,0.08250000,0.08450000,0.07930000,0.08200000,114458373.71000000
2026-01-20,0.08200000,0.08210000,0.07630000,0.07720000,70928648.33000000
2026-01-21,0.07710000,0.08170000,0.07700000,0.07950000,70466648.71000000
2026-01-22,0.07950000,0.08070000,0.07310000,0.07360000,62891531.44000000
2026-01-23,0.07370000,0.07590000,0.07100000,0.07130000,93517027.54000000
2026-01-24,0.07130000,0.07330000,0.07090000,0.07130000,44124727.57000000
2026-01-25,0.07130000,0.07210000,0.06590000,0.06710000,69625084.88000000
2026-01-26,0.06700000,0.07010000,0.06660000,0.06930000,65437394.48000000
2026-01-27,0.06940000,0.07050000,0.06730000,0.06980000,65608528.07000000
2026-01-28,0.06990000,0.07030000,0.06790000,0.06920000,56367820.71000000
2026-01-29,0.06930000,0.06950000,0.06240000,0.06340000,106393587.25000000
2026-01-30,0.06340000,0.06390000,0.05970000,0.06160000,126139712.81000000
2026-01-31,0.06170000,0.06180000,0.04980000,0.05490000,206073099.07000000
2026-02-01,0.05490000,0.05860000,0.05370000,0.05480000,118141191.44000000
2026-02-02,0.05490000,0.05770000,0.05300000,0.05640000,124955045.72000000
2026-02-03,0.05640000,0.05970000,0.05340000,0.05610000,140130429.64000000
2026-02-04,0.05610000,0.05710000,0.05360000,0.05510000,69188031.48000000
2026-02-05,0.05510000,0.05590000,0.04580000,0.04630000,210904678.31000000
2026-02-06,0.04630000,0.05340000,0.04100000,0.05160000,238225140.03000000
2026-02-07,0.05150000,0.05220000,0.04940000,0.04990000,141753967.66000000
2026-02-08,0.04990000,0.05130000,0.04870000,0.04950000,54855225.04000000
2026-02-09,0.04950000,0.05020000,0.04730000,0.04830000,75631505.86000000
2026-02-10,0.04840000,0.04880000,0.04580000,0.04620000,62445984.56000000
2026-02-11,0.04630000,0.04750000,0.04450000,0.04640000,81229650.92000000
2026-02-12,0.04650000,0.04840000,0.04600000,0.04770000,97408803.89000000
2026-02-13,0.04770000,0.05040000,0.04670000,0.04960000,87875093.88000000
2026-02-14,0.04960000,0.05260000,0.04940000,0.05150000,63397836.18000000
2026-02-15,0.05150000,0.05170000,0.04790000,0.04880000,73763617.46000000
2026-02-16,0.04880000,0.04990000,0.04770000,0.04930000,64543596.82000000
2026-02-17,0.04940000,0.04950000,0.04740000,0.04830000,45932606.70000000
2026-02-18,0.04830000,0.04890000,0.04560000,0.04590000,63796231.85000000
2026-02-19,0.04600000,0.04660000,0.04330000,0.04460000,101886375.15000000
2026-02-20,0.04460000,0.04680000,0.04420000,0.04630000,108187724.51000000
2026-02-21,0.04630000,0.04680000,0.04470000,0.04470000,35235670.86000000
2026-02-22,0.04470000,0.04480000,0.04290000,0.04340000,25885236.15000000
2026-02-23,0.04340000,0.04350000,0.03990000,0.04040000,105503640.97000000
2026-02-24,0.04040000,0.04210000,0.03960000,0.04160000,75638164.30000000
2026-02-25,0.04170000,0.04680000,0.04130000,0.04450000,166612052.21000000
2026-02-26,0.04450000,0.04530000,0.04180000,0.04270000,104029635.22000000
2026-02-27,0.04270000,0.04360000,0.04000000,0.04070000,128150986.53000000
2026-02-28,0.04080000,0.04200000,0.03850000,0.04160000,63441897.89000000
2026-03-01,0.04170000,0.04340000,0.03920000,0.04020000,67907006.67000000
2026-03-02,0.04020000,0.04240000,0.03940000,0.04080000,119166959.46000000
2026-03-03,0.04080000,0.04110000,0.03930000,0.04010000,110278824.11000000
2026-03-04,0.04010000,0.04210000,0.03960000,0.04090000,94279873.15000000
2026-03-05,0.04080000,0.04160000,0.03930000,0.04000000,73404396.26000000
2026-03-06,0.04000000,0.04080000,0.03830000,0.03870000,53339247.70000000
2026-03-07,0.03880000,0.03890000,0.03730000,0.03790000,25318669.04000000
2026-03-08,0.03790000,0.03890000,0.03740000,0.03810000,38678952.59000000
2026-03-09,0.03810000,0.03980000,0.03800000,0.03860000,84808106.52000000
2026-03-10,0.03870000,0.04060000,0.03850000,0.03970000,90493815.61000000
2026-03-11,0.03960000,0.04060000,0.03940000,0.04010000,46558478.06000000
2026-03-12,0.04010000,0.04140000,0.03940000,0.04130000,46621525.58000000
2026-03-13,0.04120000,0.04390000,0.04040000,0.04060000,100297984.45000000
2026-03-14,0.04060000,0.04090000,0.03900000,0.03930000,33058013.34000000
2026-03-15,0.03930000,0.04060000,0.03920000,0.03970000,39705393.04000000
2026-03-16,0.03960000,0.04180000,0.03890000,0.04130000,103115995.95000000
2026-03-17,0.04130000,0.04150000,0.04000000,0.04030000,63166337.79000000
2026-03-18,0.04030000,0.04080000,0.03690000,0.03740000,83825410.83000000
2026-03-19,0.03740000,0.03790000,0.03590000,0.03640000,49579184.43000000
2026-03-20,0.03640000,0.03700000,0.03520000,0.03570000,51602459.76000000
2026-03-21,0.03560000,0.04020000,0.03560000,0.03720000,153172618.23000000
2026-03-22,0.03720000,0.03780000,0.03520000,0.03570000,52688792.29000000
2026-03-23,0.03580000,0.03720000,0.03500000,0.03640000,73535727.32000000
2026-03-24,0.03640000,0.03740000,0.03620000,0.03710000,44182148.82000000
2026-03-25,0.03720000,0.03780000,0.03640000,0.03650000,35320594.77000000
2026-03-26,0.03650000,0.03660000,0.03500000,0.03530000,44096890.37000000
2026-03-27,0.03530000,0.03570000,0.03360000,0.03380000,57192229.74000000
2026-03-28,0.03380000,0.03500000,0.03320000,0.03410000,31657094.27000000
2026-03-29,0.03410000,0.03450000,0.03260000,0.03350000,28184350.75000000
2026-03-30,0.03340000,0.03530000,0.03340000,0.03360000,31456626.96000000
2026-03-31,0.03360000,0.03510000,0.03330000,0.03450000,44927918.48000000
2026-04-01,0.03450000,0.03600000,0.03440000,0.03480000,36227443.69000000
2026-04-02,0.03480000,0.03510000,0.03300000,0.03370000,41590534.63000000
2026-04-03,0.03370000,0.03400000,0.03270000,0.03330000,36777163.84000000
2026-04-04,0.03330000,0.03400000,0.03300000,0.03320000,25766833.96000000
2026-04-05,0.03320000,0.03340000,0.03230000,0.03330000,34104151.66000000
2026-04-06,0.03330000,0.03420000,0.03240000,0.03260000,41165726.68000000
2026-04-07,0.03260000,0.03500000,0.03200000,0.03470000,61043692.65000000
2026-04-08,0.03470000,0.03480000,0.03270000,0.03290000,55017408.52000000
2026-04-09,0.03290000,0.03470000,0.03250000,0.03390000,52316650.44000000
2026-04-10,0.03390000,0.03660000,0.03370000,0.03490000,113127152.97000000
2026-04-11,0.03490000,0.03570000,0.03390000,0.03530000,48870018.55000000
2026-04-12,0.03540000,0.03550000,0.03280000,0.03280000,43424473.43000000
2026-04-13,0.03280000,0.03370000,0.03270000,0.03280000,16517117.73000000
